"Participant","RT","ISI","Response_Type","Trial_Score","Total_Score","Threshold","Valid_Trial","Valid_Trial_Count","Stimulus_Size","Stimulus_X","Stimulus_Y","Stimulus_Orientation"
"S042",0.325844119262695,3.8073558807373,"fast",168,1517,0.356263266345215,TRUE,40,0.556303143501282,634.512512207031,-159.85188293457,-0.403577417135239
"S042",0.313029132897949,2.75317096710205,"fast",170,1687,0.355909362411499,TRUE,41,0.476119041442871,-306.857666015625,-88.781982421875,0.177050203084946
"S042",0.286559153747558,3.16214084625244,"fast",175,1862,0.35482571144104,TRUE,42,0.408654481172562,-418.896514892578,180.491775512695,0.74666166305542
"S042",-1.11985176034698,1.30275166034698,"early",-100,1762,0.353742060470581,FALSE,42,0,0,0,0
"S042",0.713490629577636,2.56940937042236,"missed",0,1762,0.353742060470581,FALSE,42,0.471263945102692,691.962707519531,165.352035522461,-0.312301427125931
"S042",0.482137855529785,2.40186214447021,"slow",0,1762,0.35482571144104,TRUE,43,0.447381019592285,-603.9990234375,-103.458213806152,0.264715164899826
"S042",0.452826712799072,3.33037328720093,"slow",0,1762,0.355909362411499,TRUE,44,0.646696388721466,-403.921966552734,22.4341735839844,-0.976859271526337
"S042",0.25842861524353,3.90787148475647,"fast",180,1942,0.356263266345215,TRUE,45,0.396701544523239,-484.119110107422,-76.95703125,0.617722034454346
"S042",0.278755329187012,3.38694477081299,"fast",177,2119,0.355909362411499,TRUE,46,0.479504823684692,-314.9873046875,-89.1205825805664,0.991783142089844
"S042",0.342396505355835,3.44060349464417,"fast",165,2284,0.35482571144104,TRUE,47,0.337633311748505,-605.730102539062,-415.07177734375,-0.41707369685173
"S042",0.439598123931884,1.71030187606812,"slow",0,2284,0.353742060470581,TRUE,48,0.336060643196106,-478.528564453125,-471.287231445312,-0.86295473575592
"S042",0.597186079597473,1.18591392040253,"slow",0,2284,0.35482571144104,TRUE,49,0.692099392414093,-399.710083007812,-342.513000488281,-0.978688478469849
"S042",0.326233639471435,1.47336626052856,"fast",168,2452,0.355909362411499,TRUE,50,0.557658195495605,-388.707672119141,22.4113616943359,-0.929455101490021
"S042",0.308341466522217,3.80825853347778,"fast",171,2623,0.35482571144104,TRUE,51,0.337805211544037,-571.901428222656,-418.503723144531,0.596924901008606
"S042",0.349870087814331,3.09982991218567,"fast",164,2787,0.353742060470581,TRUE,52,0.540099620819092,-662.663513183594,-230.605804443359,0.928161263465881
"S042",0.346176591491699,1.7869234085083,"fast",164,2951,0.353465586253357,TRUE,53,0.38714987039566,-575.18701171875,60.1432495117188,0.797057509422302
"S042",0.282446835708618,3.25075316429138,"fast",176,3127,0.353189112036133,TRUE,54,0.661698639392853,673.974853515625,-141.261154174805,-0.159019246697426
